#
#model:
#
#<?xml version="1.0" encoding="UTF-8" standalone="no"?><input id="posterior" spec="beast.core.util.CompoundDistribution">
#    <distribution id="prior" spec="beast.core.util.CompoundDistribution">
#        <distribution id="YuleModel.t:primate" spec="beast.evolution.speciation.YuleModel">
#            <parameter id="birthRate.t:primate" name="birthDiffRate">1.0</parameter>
#            <tree id="Tree.t:primate">
#                <taxonset id="TaxonSet.coding" spec="beast.evolution.alignment.TaxonSet">
#                    <alignment filter="2-457,660-896" id="coding" spec="beast.evolution.alignment.FilteredAlignment">
#                    </alignment>
#                </taxonset>
#            </tree>
#        </distribution>
#        <prior id="YuleBirthRatePrior.t:primate" name="distribution" x="@birthRate.t:primate">
#            <Uniform id="Uniform.0" name="distr" upper="Infinity"/>
#        </prior>
#    </distribution>
#    <distribution id="likelihood" spec="beast.core.util.CompoundDistribution">
#        <distribution data="@coding" id="treeLikelihood.coding" spec="beast.evolution.likelihood.TreeLikelihood" tree="@Tree.t:primate">
#            <siteModel id="SiteModel.s:primate" spec="beast.evolution.sitemodel.SiteModel">
#                <parameter estimate="false" id="mutationRate.s:primate" name="mutationRate">1.0</parameter>
#                <parameter estimate="false" id="gammaShape.s:primate" name="shape">1.0</parameter>
#                <parameter estimate="false" id="proportionInvariant.s:primate" lower="0.0" name="proportionInvariant" upper="1.0">0.0</parameter>
#                <substModel id="tn93.s:primate" spec="beast.evolution.substitutionmodel.TN93">
#                    <parameter id="rateAG.s:primate" lower="0.0" name="kappa1">2.0</parameter>
#                    <parameter id="rateCT.s:primate" lower="0.0" name="kappa2">2.0</parameter>
#                    <frequencies id="estimatedFreqs.s:primate" spec="beast.evolution.substitutionmodel.Frequencies">
#                        <parameter dimension="4" id="freqParameter.s:primate" lower="0.0" name="frequencies" upper="1.0">0.25</parameter>
#                    </frequencies>
#                </substModel>
#            </siteModel>
#            <branchRateModel id="StrictClock.c:primate" spec="beast.evolution.branchratemodel.StrictClockModel">
#                <parameter estimate="false" id="clockRate.c:primate" name="clock.rate">1.0</parameter>
#            </branchRateModel>
#        </distribution>
#        <distribution branchRateModel="@StrictClock.c:primate" id="treeLikelihood.noncoding" siteModel="@SiteModel.s:primate" spec="beast.evolution.likelihood.TreeLikelihood" tree="@Tree.t:primate">
#            <data data="@primate-mtDNA" filter="1,458-659,897-898" id="noncoding" spec="beast.evolution.alignment.FilteredAlignment"/>
#        </distribution>
#    </distribution>
#</input>
#
Sample	posterior	likelihood	prior	treeLikelihood.coding	treeLikelihood.noncoding	TreeHeight	YuleModel	birthRate	rateAG	rateCT	freqParameter.1	freqParameter.2	freqParameter.3	freqParameter.4	
2870000	-5978.108288106958	-5988.733540305279	10.625252198321322	-4963.89834041714	-1024.835199888139	0.24627084364853727	10.625252198321322	5.935398460366988	3.893158377241723	5.806357332865162	0.33622270723121495	0.26948538075182765	0.12100794524998022	0.27328396676697747	
2875000	-5988.442796634287	-5999.548011813712	11.105215179424672	-4974.182040887314	-1025.3659709263986	0.25179036415978484	11.105215179424672	7.963861169174747	3.893158377241723	5.806357332865162	0.33912903130444916	0.28558153347919774	0.10691635319649186	0.26837308201986154	
2880000	-5984.775823294723	-5992.884087033755	8.108263739032953	-4961.622481755937	-1031.2616052778185	0.24874889139285547	8.108263739032953	13.40640002673658	3.893158377241723	5.730658776600039	0.3335800097982748	0.2911305549853721	0.10691635319649186	0.26837308201986154	
2885000	-5981.357220099173	-5992.0210402071325	10.663820107959246	-4961.072772832965	-1030.9482673741677	0.25310436160827654	10.663820107959246	7.3037545409888285	4.307609740614123	5.730658776600039	0.3335800097982748	0.2911305549853721	0.10691635319649186	0.26837308201986154	
2890000	-5982.913508525168	-5992.987136294975	10.073627769807379	-4953.750960268345	-1039.2361760266303	0.25951515149367055	10.073627769807379	6.309876993452054	4.268242101417	5.730658776600039	0.3254362211370215	0.2911305549853721	0.10728554786391001	0.2761476760136967	
2895000	-5983.294389641102	-5993.563042491052	10.268652849950808	-4959.141991570457	-1034.4210509205948	0.24843018341810705	10.268652849950808	7.803846628419235	4.109965237312375	6.11284872128952	0.3254362211370215	0.2911305549853721	0.10728554786391001	0.2761476760136967	
2900000	-5983.462461992562	-5992.835465188942	9.373003196380427	-4959.940616154823	-1032.894849034119	0.23849371156313914	9.373003196380427	10.642406990045934	4.109965237312375	5.9126470801991475	0.3254362211370215	0.2911305549853721	0.10728554786391001	0.2761476760136967	
2905000	-5984.743621006448	-5995.2619234161975	10.518302409749555	-4964.461348663117	-1030.800574753081	0.250486555129122	10.518302409749555	8.7006614826396	4.109965237312375	5.455263378672955	0.3254362211370215	0.2911305549853721	0.11360267680606632	0.2698305470715404	
2910000	-5980.620633030469	-5991.231252170888	10.610619140418738	-4957.448899999246	-1033.7823521716414	0.25411191473211275	10.610619140418738	7.194796929965976	4.780849052715313	5.431448226472284	0.33512331362788367	0.28526192169941456	0.1097842176011617	0.2698305470715404	
2915000	-5983.055961132223	-5992.31443075454	9.25846962231634	-4959.796856833784	-1032.5175739207564	0.26591005477510393	9.25846962231634	4.41700851432831	4.780849052715313	6.6622262278685165	0.33512331362788367	0.28573490652562594	0.1097842176011617	0.26935756224532903	
2920000	-5981.6811595781755	-5992.315195114396	10.63403553622051	-4964.441119823617	-1027.87407529078	0.25491365011083855	10.63403553622051	7.93193055376341	4.833092740065951	6.6622262278685165	0.33740310473662816	0.28573490652562594	0.1097842176011617	0.26707777113658454	
2925000	-5985.005123514337	-5995.143859722313	10.138736207975619	-4965.234749343401	-1029.909110378912	0.24935568908018935	10.138736207975619	10.206545388161661	5.118743918740849	5.804857687924175	0.33740310473662816	0.28573490652562594	0.1097842176011617	0.26707777113658454	
2930000	-5979.160109934496	-5989.456997449182	10.296887514686526	-4955.906661831965	-1033.5503356172178	0.2570087543483923	10.296887514686526	7.250072060135429	4.187926535982699	5.804857687924175	0.3266648874525928	0.28573490652562594	0.1097842176011617	0.2778159884206199	
2935000	-5981.242626607664	-5991.90058953168	10.657962924017255	-4965.080537577539	-1026.8200519541417	0.23251639264019058	10.657962924017255	7.969256242789639	4.172579119440112	5.804857687924175	0.3293897116112093	0.28243937734535496	0.12070496022179776	0.2674659508216383	
2940000	-5987.604839861773	-5995.140268224881	7.53542836310776	-4962.510721261218	-1032.629546963663	0.25454156360667174	7.53542836310776	3.1908725254295636	3.7351020712847833	6.227937566421482	0.33041180838166756	0.2750333147333461	0.12811102283380663	0.26644385405118004	
2945000	-5982.070816077007	-5991.206268221567	9.135452144559899	-4958.459701471258	-1032.7465667503095	0.2663667948061673	9.135452144559899	9.937048116028636	4.084747843154701	6.227937566421482	0.33041180838166756	0.2750333147333461	0.12811102283380663	0.26644385405118004	
2950000	-5982.2470386668665	-5992.681381154647	10.434342487780238	-4961.202565573158	-1031.4788155814897	0.25545203374887376	10.434342487780238	7.493043341049578	4.009700694533527	5.3083830309743085	0.338911244442207	0.26653387867280665	0.12811102283380663	0.26644385405118004	
2955000	-5985.205376436267	-5995.939221826315	10.733845390047176	-4969.554415736073	-1026.3848060902415	0.24979188324091398	10.733845390047176	6.281931470056412	4.0748726336898935	5.692816081106863	0.30933991375069314	0.26653387867280665	0.12811102283380663	0.2960151847426939	
2960000	-5985.591229232609	-5995.526562101236	9.935332868626922	-4964.689230600175	-1030.8373315010615	0.28245967837723757	9.935332868626922	8.236026371112933	4.0748726336898935	5.692816081106863	0.3137006243122116	0.26906807055575044	0.12121612038934441	0.2960151847426939	
2965000	-5984.899380793271	-5995.452066245262	10.552685451991053	-4961.155691493109	-1034.2963747521533	0.26383749849230614	10.552685451991053	7.817430949838404	4.0748726336898935	5.086823944367557	0.3137006243122116	0.2984428804818467	0.12121612038934441	0.26664037481659764	
2970000	-5985.825606037055	-5996.217796413592	10.392190376536881	-4966.371673751251	-1029.84612266234	0.2714464802946995	10.392190376536881	6.893260446181331	4.260769818140977	6.3289768483546265	0.3137006243122116	0.28841309090514516	0.13124590996604596	0.26664037481659764	
2975000	-5981.958816080049	-5992.865720433141	10.906904353092472	-4965.208881868646	-1027.6568385644953	0.2456766577489738	10.906904353092472	8.157692162381814	3.5249230574635506	5.261097401724531	0.3137006243122116	0.28841309090514516	0.13124590996604596	0.26664037481659764	
2980000	-5986.029230612439	-5994.0465535669755	8.017322954536453	-4961.858965242137	-1032.1875883248383	0.2657323309272162	8.017322954536453	12.116174398341807	3.4838912836088585	5.873034042832599	0.3136871418179728	0.28841309090514516	0.13124590996604596	0.2666538573108364	
2985000	-5981.706434131207	-5992.428808292246	10.722374161038687	-4965.61382577831	-1026.8149825139365	0.24785599892572796	10.722374161038687	6.225401293841376	3.631904017253538	5.931166173120772	0.32421638113014867	0.2778838515929693	0.13124590996604596	0.2666538573108364	
2990000	-5980.407451357454	-5990.891337608734	10.483886251279866	-4960.523163417068	-1030.3681741916662	0.24541725129453454	10.483886251279866	6.06207271621442	4.055693201819082	6.219762146547795	0.3416997302196681	0.2867287173154862	0.1081352357759069	0.2634363166889392	
2995000	-5980.8923717466305	-5991.821346975896	10.92897522926506	-4961.916093564927	-1029.9052534109687	0.238511161143212	10.92897522926506	8.766824035322747	3.925396087340477	4.965720503567292	0.3416997302196681	0.2867287173154862	0.1081352357759069	0.2634363166889392	
3000000	-5984.571508298058	-5994.168385359068	9.596877061010535	-4960.808855297546	-1033.3595300615225	0.2459097976582082	9.596877061010535	4.525022021542464	3.5549118259314936	5.240479867630238	0.3416997302196681	0.28606913612785656	0.1081352357759069	0.26409589787656884	
3005000	-5987.523866808066	-5998.488909289791	10.965042481725536	-4967.7109696908055	-1030.7779395989858	0.241443620583033	10.965042481725536	8.105030699166596	3.5549118259314936	5.240479867630238	0.3382923899602713	0.27580267840300376	0.1081352357759069	0.27776969586081846	
3010000	-5983.3837575241405	-5992.792396926917	9.408639402776071	-4964.724271179159	-1028.0681257477584	0.24751560847417267	9.408639402776071	11.735041040600656	3.5549118259314936	5.32963232542963	0.3382923899602713	0.27580267840300376	0.1081352357759069	0.27776969586081846	
3015000	-5983.003725803802	-5991.695147228412	8.691421424609818	-4960.654681440175	-1031.0404657882361	0.23374847442501784	8.691421424609818	3.6656636034245382	4.453266299725524	5.480996189833984	0.331225281994502	0.282869786368773	0.1081352357759069	0.27776969586081846	
3020000	-5979.770283085227	-5990.572801744646	10.802518659419928	-4961.234946769229	-1029.3378549754168	0.24721361932356897	10.802518659419928	6.780274874600422	4.199434281305131	5.31819301097433	0.331225281994502	0.28227420936832115	0.10873081277635878	0.27776969586081846	
3025000	-5983.250436178403	-5993.244471645473	9.994035467070015	-4959.871629240371	-1033.3728424051026	0.24654968375463404	9.994035467070015	5.137584763614187	3.6728819580386958	4.799831459370175	0.3199788858571194	0.28500274975821555	0.117248668523847	0.27776969586081846	
3030000	-5985.869420360639	-5995.665537068783	9.796116708143852	-4960.295618531217	-1035.3699185375663	0.27409018548144287	9.796116708143852	9.114641046096075	3.6728819580386958	5.524015027008287	0.3374491414004258	0.28500274975821555	0.117248668523847	0.26029944031751207	
3035000	-5982.265173866991	-5993.797740807965	11.532566940973584	-4972.986573180292	-1020.8111676276728	0.22186517485562204	11.532566940973584	8.503305032453696	4.096077481091217	5.524015027008287	0.33546346340829214	0.2784369477119381	0.12580014856225807	0.26029944031751207	
3040000	-5989.525471267267	-5999.713441510068	10.187970242801526	-4964.139523175761	-1035.5739183343078	0.25595373435085855	10.187970242801526	7.129366649909836	3.3736104264744795	5.524015027008287	0.33546346340829214	0.2784088369982121	0.12582825927598404	0.26029944031751207	
3045000	-5980.6852463172045	-5991.0957073444515	10.410461027247194	-4960.07098462617	-1031.0247227182822	0.24540252606695234	10.410461027247194	5.7965196375649395	3.9517550428258565	5.596960251726556	0.33546346340829214	0.2784088369982121	0.12582825927598404	0.26029944031751207	
3050000	-5987.160161902413	-5998.126551379287	10.96638947687359	-4968.702140173436	-1029.4244112058504	0.23602838173343232	10.96638947687359	8.579713921121302	3.43168995466447	5.625389722099624	0.3610903675676422	0.2784088369982121	0.09917082134381543	0.26132997409033065	
3055000	-5986.681057674351	-5997.138562349819	10.457504675467842	-4964.589139479066	-1032.549422870753	0.24445534409407452	10.457504675467842	8.99347486816086	5.013590913827006	6.254383751254336	0.3537867914423491	0.2857124131235052	0.09917082134381543	0.26132997409033065	
3060000	-5986.4711877874315	-5994.86819499153	8.397007204097983	-4955.925800244631	-1038.9423947468986	0.2635389096771734	8.397007204097983	3.699059135389777	5.013590913827006	6.254383751254336	0.35045126769507734	0.2857124131235052	0.09917082134381543	0.2646654978376024	
3065000	-5987.930606402094	-5997.072522515629	9.14191611353544	-4960.3177407226985	-1036.7547817929305	0.2665758580667264	9.14191611353544	4.356935380122035	4.8772928133362115	6.170929998245849	0.31731032718578034	0.2857124131235052	0.09917082134381543	0.2978064383468994	
3070000	-5981.58448225052	-5992.314455738881	10.72997348836164	-4962.156542056448	-1030.1579136824328	0.2530761139941887	10.72997348836164	6.459690321499117	5.3689688706931635	5.496710450316968	0.31941477831288495	0.2857124131235052	0.09917082134381543	0.2957019872197948	
3075000	-5981.044044524758	-5991.642869228106	10.598824703348289	-4959.39074807356	-1032.252121154546	0.2576570674520571	10.598824703348289	7.312000717543984	4.628213159374135	5.496710450316968	0.31941477831288495	0.2857124131235052	0.09917082134381543	0.2957019872197948	
3080000	-5983.354110132409	-5991.367245980564	8.013135848154914	-4951.269204530862	-1040.098041449702	0.27357276122240337	8.013135848154914	11.319286215790305	4.837459091448208	5.496710450316968	0.3274928017541579	0.2857124131235052	0.10313267342270058	0.2836621116996367	
3085000	-5982.9400832958045	-5993.653745193367	10.713661897562591	-4958.317573453025	-1035.3361717403418	0.24805280170470356	10.713661897562591	6.965914338625294	5.176353659972935	5.01551543045849	0.30119824010180657	0.29684426618471665	0.10313267342270058	0.29882482029077656	
3090000	-5988.026165752378	-5995.81182945358	7.785663701201606	-4957.13560305051	-1038.6762264030694	0.2816076750083193	7.785663701201606	11.562103279104265	4.702840892290506	5.466548472793568	0.31002857364752817	0.2965853755433579	0.10313267342270058	0.2902533773864137	
3095000	-5980.097651023654	-5989.908705292041	9.811054268387196	-4953.741608672278	-1036.1670966197635	0.2649845818888519	9.811054268387196	5.472055574725799	4.801686339472557	5.357427853252246	0.31002857364752817	0.28722639733789734	0.11249165162816113	0.2902533773864137	
3100000	-5982.456687345201	-5993.026515798324	10.569828453122282	-4960.529423274683	-1032.497092523641	0.24453009881433105	10.569828453122282	7.735615511888922	4.0755525406203805	4.916769985023863	0.30657382474758604	0.2887560952946824	0.11096195367137612	0.29370812628635584	
3105000	-5982.510108274971	-5992.867838287688	10.357730012717088	-4961.626193854698	-1031.2416444329904	0.2493500026450534	10.357730012717088	8.822229606023978	4.066676818600963	4.916769985023863	0.3183011400956746	0.2770287799465938	0.11096195367137612	0.29370812628635584	
3110000	-5987.016529283209	-5997.05495828326	10.038429000050934	-4964.20052897851	-1032.8544293047498	0.24755030752091098	10.038429000050934	9.743781812990187	4.6481744184597	5.180046404924042	0.3183011400956746	0.2770287799465938	0.11096195367137612	0.29370812628635584	
3115000	-5982.644457798251	-5993.380778889921	10.73632109167054	-4963.844839993936	-1029.5359388959846	0.24680928635485241	10.73632109167054	6.460867941169625	4.127276312450336	5.180046404924042	0.3119301197222141	0.2833998003200543	0.11096195367137612	0.29370812628635584	
3120000	-5981.162728653159	-5991.418482115759	10.255753462598985	-4956.570752648884	-1034.8477294668746	0.250443916002693	10.255753462598985	5.720224940653186	4.371082750459686	5.190758346763369	0.332044712784022	0.2833998003200543	0.10760417052315485	0.27695131637276926	
3125000	-5982.8792959943175	-5993.371985927677	10.492689933359237	-4960.242952882952	-1033.129033044726	0.23837235282595212	10.492689933359237	8.359331100616584	4.329615850133866	5.4197702107718735	0.332044712784022	0.2833998003200543	0.10760417052315485	0.27695131637276926	
3130000	-5985.795172446529	-5996.528530734286	10.733358287756763	-4968.920729271291	-1027.6078014629948	0.24746689957467372	10.733358287756763	6.779992417961558	3.4231550662269967	5.326738429531519	0.35191620283510555	0.24878606463968414	0.12234641615244139	0.27695131637276926	
3135000	-5989.387891229613	-5999.89552886155	10.507637631937072	-4973.515893894269	-1026.3796349672812	0.24410944342131627	10.507637631937072	5.926032899434277	4.318381988226771	5.700986136754747	0.35191620283510555	0.24878606463968414	0.12234641615244139	0.27695131637276926	
3140000	-5982.6664219514705	-5992.984169116075	10.317747164604327	-4961.554961520063	-1031.4292075960116	0.24431001657840398	10.317747164604327	8.96999817798766	4.187660614286095	5.700986136754747	0.35191620283510555	0.2697499062353486	0.10138257455677695	0.27695131637276926	
3145000	-5980.413448957007	-5990.631444256025	10.217995299018037	-4955.528985133073	-1035.1024591229523	0.2585277287547466	10.217995299018037	5.712483435682426	4.841650838669301	5.47298230482133	0.32633539033542663	0.28714953520075487	0.10930486511255862	0.27721020935126023	
3150000	-5977.5122163649385	-5988.20306909825	10.690852733312031	-4958.477323837345	-1029.7257452609058	0.254989267333726	10.690852733312031	7.9461955955645776	4.456724952361011	5.708922177235353	0.32633539033542663	0.28714953520075487	0.10930486511255862	0.27721020935126023	
3155000	-5980.7086533698275	-5991.358980332489	10.650326962661811	-4959.770664354499	-1031.5883159779908	0.2433496313725535	10.650326962661811	6.086758584467694	4.612635247745068	5.316924436505807	0.32633539033542663	0.28714953520075487	0.10482426454278337	0.28169080992103546	
3160000	-5987.945030093866	-5998.856055816378	10.911025722511791	-4969.4036771860165	-1029.4523786303614	0.2572862360297311	10.911025722511791	7.8570451257890435	4.885495726398041	5.653589272782161	0.32633539033542663	0.28714953520075487	0.10482426454278337	0.28169080992103546	
3165000	-5985.333099442903	-5994.137215681454	8.804116238551071	-4958.67439392205	-1035.4628217594043	0.272623049938156	8.804116238551071	11.025769445576502	4.781123031367924	5.616039643092564	0.32221084829471186	0.29127407724146964	0.10482426454278337	0.28169080992103546	
3170000	-5981.5000795043525	-5991.916650635416	10.416571131063318	-4960.838870776379	-1031.0777798590375	0.24746429200083647	10.416571131063318	5.861573143631528	4.692351226412823	5.025918581181866	0.32221084829471186	0.2790796982505645	0.11107794701711501	0.287631506437609	
3175000	-5983.331441096398	-5993.523204258248	10.191763161851146	-4961.57983342658	-1031.943370831668	0.253864897690453	10.191763161851146	6.014827560430567	4.692351226412823	6.369620578126357	0.32775518989053554	0.28719944181815005	0.11107794701711501	0.27396742127419976	
3180000	-5980.139169867776	-5991.174059583443	11.034889715666075	-4964.658923831144	-1026.5151357522984	0.2438193789187772	11.034889715666075	7.799139987738755	4.692351226412823	5.970846229749139	0.32775518989053554	0.28719944181815005	0.11107794701711501	0.27396742127419976	
3185000	-5977.828333647218	-5988.587689451172	10.759355803954753	-4956.910831952194	-1031.6768574989785	0.24929816582685102	10.759355803954753	7.1523340600734215	4.1649826340978375	5.308450431898806	0.33139835296997106	0.28814686119331356	0.10743478393767948	0.27302000189903625	
3190000	-5984.3839147594435	-5993.997779520965	9.613864761521764	-4956.716255689895	-1037.2815238310704	0.26793466702690927	9.613864761521764	4.654414386477901	4.290244951550226	5.308450431898806	0.33139835296997106	0.28814686119331356	0.10743478393767948	0.27302000189903625	
